AGENCE;EXPL;CLIENT;CODAPE;IDP;ANOMALIE_AGE;ANOMALIE_DATE_EER;ANOMALIE_CIN;;
1017;SR;577369;Autres services NCA;123993;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577474;;125641;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577440;COMMUNICATION;125477;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;577539;;126723;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577188;Autres services NCA;121513;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577016;RESTAURANT HOTEL ET INSTAL TOURI;119145;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578013;Autres services NCA;134539;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577809;;131346;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;577777;Autres services NCA;130694;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577906;;133305;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577803;;131297;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578141;;136658;;;ANOMALIE - Document d'identité expiré;;
1017;SR;855013;;137949;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578109;;135921;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578148;;136790;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578268;;139873;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578241;;139064;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578442;;143158;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578360;Autres services NCA;141360;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578349;;141185;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578608;;146243;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578791;Autres services NCA;151220;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578902;;154064;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578897;Autres services NCA;153761;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578873;Autres services NCA;153378;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578838;Autres services NCA;152519;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578884;;153457;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578950;;156810;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578947;;156649;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579101;;160706;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579102;;160771;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579104;;160784;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579226;;163265;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579245;;163786;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579284;;164989;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579304;;165595;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579347;;166694;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579431;;167658;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579382;;167104;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579566;;145623;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579504;;168697;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579506;;168702;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579582;;169650;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579584;;169655;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579849;comptes internes;172675;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579668;;170721;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579858;;172767;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580027;;174975;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579676;;170847;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580106;;176146;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579992;;174476;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580209;;178798;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579782;;172057;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579865;;172878;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579754;;171741;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579813;;172385;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580043;;175216;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579954;;173964;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579772;;171913;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579893;;17411;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579872;;172970;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580016;;174838;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580428;;186762;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580301;;182370;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580402;;185970;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580401;;185967;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580329;;183476;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580364;;184728;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580445;;187289;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580446;;187294;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580407;Autres services NCA;186059;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580479;;188027;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580680;;193353;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580688;;193565;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580708;PDT PHARM ET MEDICAMENTS;194223;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580737;;195558;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580716;;194830;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580681;;193390;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580823;;197943;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580812;;197476;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580854;Particuliers non commerciaux;198649;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580949;Particuliers non commerciaux;202333;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580878;Organisations civique et amicale;199134;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581172;Particuliers non commerciaux;944980;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581165;Particuliers non commerciaux;944810;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581217;Particuliers non commerciaux;946276;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581061;Particuliers non commerciaux;939632;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581149;Particuliers non commerciaux;944481;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581175;Particuliers non commerciaux;945060;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581083;Particuliers non commerciaux;941148;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581131;Particuliers non commerciaux;943814;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581376;BATIMENTS ET TRAVAUX PUB;952027;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581359;Particuliers non commerciaux;951309;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581480;Particuliers non commerciaux;956704;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581549;Particuliers non commerciaux;960945;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581636;Particuliers non commerciaux;965544;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581526;Particuliers non commerciaux;959655;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581597;Particuliers non commerciaux;962902;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581718;Particuliers non commerciaux;971308;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581744;Particuliers non commerciaux;973235;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581770;Particuliers non commerciaux;974650;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581757;Particuliers non commerciaux;973926;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581816;Particuliers non commerciaux;977665;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581842;Particuliers non commerciaux;978961;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581944;Particuliers non commerciaux;983630;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581928;Particuliers non commerciaux;982411;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582652;Particuliers non commerciaux;993725;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582660;Particuliers non commerciaux;993814;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582804;Particuliers non commerciaux;994929;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582786;Particuliers non commerciaux;994723;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583220;Particuliers non commerciaux;1001368;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583210;Particuliers non commerciaux;1000895;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581730;Particuliers non commerciaux;972605;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583249;Particuliers non commerciaux;1002462;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583394;Particuliers non commerciaux;1010999;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583413;Particuliers non commerciaux;1012298;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583338;Particuliers non commerciaux;1008244;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583457;Particuliers non commerciaux;1015017;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583573;Particuliers non commerciaux;1018202;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583524;Particuliers non commerciaux;1016409;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583542;Particuliers non commerciaux;1016666;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583717;Particuliers non commerciaux;1025500;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583925;Particuliers non commerciaux;1031453;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584028;Particuliers non commerciaux;1035833;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;584352;Particuliers non commerciaux;1049112;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584483;Particuliers non commerciaux;4206092;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;509616;PARTICULIERS SALARIES;27576;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577360;;123933;;;ANOMALIE - Document d'identité expiré;;
1017;SR;809485;PARTICULIERS SALARIES;91598;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577173;Autres services NCA;121295;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577064;Autres services NCA;120015;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577167;Autres services NCA;121259;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577063;COMMERCE DE DETAIL;119974;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577297;Autres services NCA;123169;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577720;;129866;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577686;;129415;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577639;;128546;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577647;;128728;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577911;;133417;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577953;;133796;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577997;;134050;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578085;;135564;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578351;;141226;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578278;;140163;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578474;;143474;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578436;;143115;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578444;;143162;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578551;;144593;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578364;;141484;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578739;;149542;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578752;;149779;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578598;;145887;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578601;;145944;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578725;;148868;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578630;;146800;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578946;Etat;156640;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578894;;153745;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578867;;153366;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578846;;152919;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579031;;158630;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579121;;161262;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578957;;157210;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579141;;161773;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579144;;161899;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579276;;164569;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579312;;166029;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579290;;165246;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579379;;167044;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579415;Autres services NCA;167430;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579433;;167707;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579589;;169739;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579541;;169206;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579567;;169443;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579565;;169435;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579556;;169303;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579493;;168473;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579494;;168542;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579521;;168901;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579605;;169874;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580083;;175802;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579799;;172244;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579761;;171813;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579828;;172488;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579687;;170987;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579914;;173493;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579783;;172090;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579678;;170877;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579720;;171307;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579834;;172589;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580096;;176013;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580171;;177681;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579892;;173175;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579830;;172579;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579984;;174354;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580237;;179939;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580248;;180624;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580297;;182324;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580433;;186882;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580316;;182891;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580276;;181713;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580356;;184418;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580285;Autres services NCA;181999;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580387;;185511;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580255;;180954;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580513;;188822;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580617;;191402;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580546;;189770;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580652;;192489;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580768;;196181;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580689;Autres services NCA;193605;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580765;;196146;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580981;Particuliers non commerciaux;934366;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581023;Particuliers non commerciaux;937320;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580994;Particuliers non commerciaux;935535;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581096;Particuliers non commerciaux;942218;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581092;Particuliers non commerciaux;941517;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581141;Particuliers non commerciaux;944284;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581117;Particuliers non commerciaux;943623;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581136;Particuliers non commerciaux;944051;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581218;Particuliers non commerciaux;946470;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581156;Particuliers non commerciaux;944545;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581245;Particuliers non commerciaux;947384;;;ANOMALIE - Document d'identité expiré;;
