Agents;Taux;Date;flux_stock;pp_pm
BK;57;2026-03-23 22:04:23.2628160 +00:00;S;P
BKC;100;2026-03-23 22:04:23.2628160 +00:00;S;P
CF;77;2026-03-23 22:04:23.2628160 +00:00;S;P
CGM;100;2026-03-23 22:04:23.2628160 +00:00;S;P
CK;70;2026-03-23 22:04:23.2628160 +00:00;S;P
CNQ;100;2026-03-23 22:04:23.2628160 +00:00;S;P
D6;100;2026-03-23 22:04:23.2628160 +00:00;S;P
ED;0;2026-03-23 22:04:23.2628160 +00:00;S;P
HY;88;2026-03-23 22:04:23.2628160 +00:00;S;P
IG;62;2026-03-23 22:04:23.2628160 +00:00;S;P
KW;100;2026-03-23 22:04:23.2628160 +00:00;S;P
PE;75;2026-03-23 22:04:23.2628160 +00:00;S;P
P];100;2026-03-23 22:04:23.2628160 +00:00;S;P
QJ;73;2026-03-23 22:04:23.2628160 +00:00;S;P
SS;77;2026-03-23 22:04:23.2628160 +00:00;S;P
UF;100;2026-03-23 22:04:23.2628160 +00:00;S;P
W3;100;2026-03-23 22:04:23.2628160 +00:00;S;P
XX;50;2026-03-23 22:04:23.2628160 +00:00;S;P
YM;33;2026-03-23 22:04:23.2628160 +00:00;S;P
ZK;65;2026-03-23 22:04:23.2628160 +00:00;S;P
[2;85;2026-03-23 22:04:23.2628160 +00:00;S;P
}R;100;2026-03-23 22:04:23.2628160 +00:00;S;P
0};100;2026-03-23 22:04:23.2628160 +00:00;S;P
BO;0;2026-03-23 22:04:23.2628160 +00:00;S;P
BP;66;2026-03-23 22:04:23.2628160 +00:00;S;P
OK;75;2026-03-23 22:04:23.2628160 +00:00;S;P
24;100;2026-03-23 22:04:23.2628160 +00:00;S;P
DA;100;2026-03-23 22:04:23.2628160 +00:00;S;P
UE;71;2026-03-23 22:04:23.2628160 +00:00;S;P
59;50;2026-03-23 22:04:23.3728040 +00:00;S;P
AK;50;2026-03-23 22:04:23.3728040 +00:00;S;P
AVA;0;2026-03-23 22:04:23.3728040 +00:00;S;P
CZF;0;2026-03-23 22:04:23.3728040 +00:00;S;P
DN;84;2026-03-23 22:04:23.3728040 +00:00;S;P
39;66;2026-03-23 22:04:23.3728040 +00:00;S;P
BI;33;2026-03-23 22:04:23.3728040 +00:00;S;P
CA;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BLQ;85;2026-03-23 22:04:23.3728040 +00:00;S;P
J4;75;2026-03-23 22:04:23.3728040 +00:00;S;P
-7;81;2026-03-23 22:04:23.3728040 +00:00;S;P
8{;100;2026-03-23 22:04:23.3728040 +00:00;S;P
ALM;100;2026-03-23 22:04:23.3728040 +00:00;S;P
Risque moyen faible;0;2026-03-23 22:04:23.3728040 +00:00;S;P
U-;50;2026-03-23 22:04:23.3728040 +00:00;S;P
V8;100;2026-03-23 22:04:23.3728040 +00:00;S;P
WM;100;2026-03-23 22:04:23.3728040 +00:00;S;P
}T;91;2026-03-23 22:04:23.3728040 +00:00;S;P
3};100;2026-03-23 22:04:23.3728040 +00:00;S;P
40;33;2026-03-23 22:04:23.3728040 +00:00;S;P
BKI;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CGO;0;2026-03-23 22:04:23.3728040 +00:00;S;P
CXW;0;2026-03-23 22:04:23.3728040 +00:00;S;P
DJ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
DLI;50;2026-03-23 22:04:23.3728040 +00:00;S;P
J2;66;2026-03-23 22:04:23.3728040 +00:00;S;P
J3B;100;2026-03-23 22:04:23.3728040 +00:00;S;P
XQ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
{D;100;2026-03-23 22:04:23.3728040 +00:00;S;P
ALP;66;2026-03-23 22:04:23.3728040 +00:00;S;P
BBD;0;2026-03-23 22:04:23.3728040 +00:00;S;P
BBJ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BDJ;67;2026-03-23 22:04:23.3728040 +00:00;S;P
BNS;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CSW;100;2026-03-23 22:04:23.3728040 +00:00;S;P
[5;100;2026-03-23 22:04:23.3728040 +00:00;S;P
#NOM?;47;2026-03-23 22:04:23.3728040 +00:00;S;P
9S;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AAM;0;2026-03-23 22:04:23.3728040 +00:00;S;P
AF;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CH;50;2026-03-23 22:04:23.3728040 +00:00;S;P
CR;70;2026-03-23 22:04:23.3728040 +00:00;S;P
CZ;81;2026-03-23 22:04:23.3728040 +00:00;S;P
G6;44;2026-03-23 22:04:23.3728040 +00:00;S;P
P9;70;2026-03-23 22:04:23.3728040 +00:00;S;P
-4;100;2026-03-23 22:04:23.3728040 +00:00;S;P
9M;100;2026-03-23 22:04:23.3728040 +00:00;S;P
DIW;100;2026-03-23 22:04:23.3728040 +00:00;S;P
F9;100;2026-03-23 22:04:23.3728040 +00:00;S;P
J5;94;2026-03-23 22:04:23.3728040 +00:00;S;P
LL;100;2026-03-23 22:04:23.3728040 +00:00;S;P
P8;100;2026-03-23 22:04:23.3728040 +00:00;S;P
PA;66;2026-03-23 22:04:23.3728040 +00:00;S;P
SP;50;2026-03-23 22:04:23.3728040 +00:00;S;P
BKW;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CPR;0;2026-03-23 22:04:23.3728040 +00:00;S;P
CXI;50;2026-03-23 22:04:23.3728040 +00:00;S;P
YZ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
5Q;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AU;0;2026-03-23 22:04:23.3728040 +00:00;S;P
AUC;78;2026-03-23 22:04:23.3728040 +00:00;S;P
BLS;92;2026-03-23 22:04:23.3728040 +00:00;S;P
CEU;50;2026-03-23 22:04:23.3728040 +00:00;S;P
COL;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BVE;0;2026-03-23 22:04:23.3728040 +00:00;S;P
COQ;77;2026-03-23 22:04:23.3728040 +00:00;S;P
D0;87;2026-03-23 22:04:23.3728040 +00:00;S;P
78;100;2026-03-23 22:04:23.3728040 +00:00;S;P
79;90;2026-03-23 22:04:23.3728040 +00:00;S;P
ARP;93;2026-03-23 22:04:23.3728040 +00:00;S;P
G4;100;2026-03-23 22:04:23.3728040 +00:00;S;P
JY;77;2026-03-23 22:04:23.3728040 +00:00;S;P
O-;100;2026-03-23 22:04:23.3728040 +00:00;S;P
Z1;100;2026-03-23 22:04:23.3728040 +00:00;S;P
{G;0;2026-03-23 22:04:23.3728040 +00:00;S;P
}M;100;2026-03-23 22:04:23.3728040 +00:00;S;P
84;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AMN;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CE;100;2026-03-23 22:04:23.3728040 +00:00;S;P
DIX;100;2026-03-23 22:04:23.3728040 +00:00;S;P
G5;90;2026-03-23 22:04:23.3728040 +00:00;S;P
{L;100;2026-03-23 22:04:23.3728040 +00:00;S;P
49;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AM;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AMG;100;2026-03-23 22:04:23.3728040 +00:00;S;P
ARL;40;2026-03-23 22:04:23.3728040 +00:00;S;P
H6;100;2026-03-23 22:04:23.3728040 +00:00;S;P
YF;40;2026-03-23 22:04:23.3728040 +00:00;S;P
YP;0;2026-03-23 22:04:23.3728040 +00:00;S;P
67;100;2026-03-23 22:04:23.3728040 +00:00;S;P
JN;66;2026-03-23 22:04:23.3728040 +00:00;S;P
M[;57;2026-03-23 22:04:23.3728040 +00:00;S;P
M];50;2026-03-23 22:04:23.3728040 +00:00;S;P
WK;100;2026-03-23 22:04:23.3728040 +00:00;S;P
{W;0;2026-03-23 22:04:23.3728040 +00:00;S;P
5{;50;2026-03-23 22:04:23.3728040 +00:00;S;P
89;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AMR;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BBC;50;2026-03-23 22:04:23.3728040 +00:00;S;P
BSC;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BSG;91;2026-03-23 22:04:23.3728040 +00:00;S;P
BSZ;66;2026-03-23 22:04:23.3728040 +00:00;S;P
BWA;100;2026-03-23 22:04:23.3728040 +00:00;S;P
H1;50;2026-03-23 22:04:23.3728040 +00:00;S;P
O8;87;2026-03-23 22:04:23.3728040 +00:00;S;P
S};100;2026-03-23 22:04:23.3728040 +00:00;S;P
VE;63;2026-03-23 22:04:23.3728040 +00:00;S;P
6P;0;2026-03-23 22:04:23.3728040 +00:00;S;P
BBQ;0;2026-03-23 22:04:23.3728040 +00:00;S;P
BGS;66;2026-03-23 22:04:23.3728040 +00:00;S;P
BQG;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BS;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BSD;0;2026-03-23 22:04:23.3728040 +00:00;S;P
BSF;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BSS;100;2026-03-23 22:04:23.3728040 +00:00;S;P
V};100;2026-03-23 22:04:23.3728040 +00:00;S;P
YV;100;2026-03-23 22:04:23.3728040 +00:00;S;P
AAD;0;2026-03-23 22:04:23.3728040 +00:00;S;P
BMB;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CFN;0;2026-03-23 22:04:23.3728040 +00:00;S;P
CFQ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
BTQ;100;2026-03-23 22:04:23.3728040 +00:00;S;P
CGR;83;2026-03-23 22:04:23.3728040 +00:00;S;P
F5;100;2026-03-23 22:04:23.3728040 +00:00;S;P
H5;100;2026-03-23 22:04:23.3728040 +00:00;S;P
IQ;75;2026-03-23 22:04:23.3728040 +00:00;S;P
JT;100;2026-03-23 22:04:23.3728040 +00:00;S;P
YR;100;2026-03-23 22:04:23.3728040 +00:00;S;P
[T;100;2026-03-23 22:04:23.4676940 +00:00;S;P
1B;66;2026-03-23 22:04:23.4676940 +00:00;S;P
BWD;33;2026-03-23 22:04:23.4676940 +00:00;S;P
EH;100;2026-03-23 22:04:23.4676940 +00:00;S;P
FP;50;2026-03-23 22:04:23.4676940 +00:00;S;P
#NOM?;100;2026-03-23 22:04:23.4676940 +00:00;S;P
43;60;2026-03-23 22:04:23.4676940 +00:00;S;P
82;100;2026-03-23 22:04:23.4676940 +00:00;S;P
ADD;0;2026-03-23 22:04:23.4676940 +00:00;S;P
AY;0;2026-03-23 22:04:23.4676940 +00:00;S;P
BBO;0;2026-03-23 22:04:23.4676940 +00:00;S;P
F;100;2026-03-23 22:04:23.4676940 +00:00;S;P
F};100;2026-03-23 22:04:23.4676940 +00:00;S;P
MJ;0;2026-03-23 22:04:23.4676940 +00:00;S;P
[B;100;2026-03-23 22:04:23.4676940 +00:00;S;P
]F;75;2026-03-23 22:04:23.4676940 +00:00;S;P
{F;66;2026-03-23 22:04:23.4676940 +00:00;S;P
}7;100;2026-03-23 22:04:23.4676940 +00:00;S;P
}B;100;2026-03-23 22:04:23.4676940 +00:00;S;P
}W;66;2026-03-23 22:04:23.4676940 +00:00;S;P
AGP;50;2026-03-23 22:04:23.4676940 +00:00;S;P
L{;100;2026-03-23 22:04:23.4676940 +00:00;S;P
UR;66;2026-03-23 22:04:23.4676940 +00:00;S;P
]V;100;2026-03-23 22:04:23.4676940 +00:00;S;P
8W;100;2026-03-23 22:04:23.4676940 +00:00;S;P
ANU;33;2026-03-23 22:04:23.4676940 +00:00;S;P
BKQ;100;2026-03-23 22:04:23.4676940 +00:00;S;P
BKU;0;2026-03-23 22:04:23.4676940 +00:00;S;P
DCZ;0;2026-03-23 22:04:23.4676940 +00:00;S;P
G-;100;2026-03-23 22:04:23.4676940 +00:00;S;P
IE;100;2026-03-23 22:04:23.4676940 +00:00;S;P
Q9;100;2026-03-23 22:04:23.4676940 +00:00;S;P
F8;9;2026-03-23 22:04:23.4676940 +00:00;S;P
BWQ;3;2026-03-23 22:04:23.4676940 +00:00;S;P
2Y;0;2026-03-23 22:04:23.4676940 +00:00;S;P
}3;0;2026-03-23 22:04:23.4676940 +00:00;S;P
DIR_AGENCE_9999;0;2026-03-23 22:04:23.4676940 +00:00;S;P
4V;0;2026-03-23 22:04:23.4676940 +00:00;S;M
AA;0;2026-03-23 22:04:23.4676940 +00:00;S;M
}9;100;2026-03-23 22:04:23.4676940 +00:00;S;M
O};19;2026-03-23 22:04:23.4676940 +00:00;S;M
1W;0;2026-03-23 22:04:23.4676940 +00:00;S;M
CFP;100;2026-03-23 22:04:23.4676940 +00:00;S;M
CT;11;2026-03-23 22:04:23.4676940 +00:00;S;M
0L;8;2026-03-23 22:04:23.4676940 +00:00;S;M
HF;25;2026-03-23 22:04:23.4676940 +00:00;S;M
LJ;0;2026-03-23 22:04:23.4676940 +00:00;S;M
-6;0;2026-03-23 22:04:23.4676940 +00:00;S;M
BBM;0;2026-03-23 22:04:23.4676940 +00:00;S;M
HA;0;2026-03-23 22:04:23.4676940 +00:00;S;M
1;16;2026-03-23 22:04:23.4676940 +00:00;S;M
CPC;100;2026-03-23 22:04:23.4676940 +00:00;S;M
BDC;0;2026-03-23 22:04:23.4676940 +00:00;S;M
DBJ;0;2026-03-23 22:04:23.4676940 +00:00;S;M
V9;0;2026-03-23 22:04:23.4676940 +00:00;S;M
DQ;100;2026-03-23 22:04:23.4676940 +00:00;S;M
CQY;100;2026-03-23 22:04:23.4676940 +00:00;S;M
Q};25;2026-03-23 22:04:23.4676940 +00:00;S;M
-6;0;2026-03-23 22:04:23.4676940 +00:00;S;M
ARW;0;2026-03-23 22:04:23.4676940 +00:00;S;M
TE;50;2026-03-23 22:04:23.4676940 +00:00;S;M
}4;0;2026-03-23 22:04:23.4676940 +00:00;S;M
0Y;100;2026-03-23 22:04:23.4676940 +00:00;S;M
BVU;0;2026-03-23 22:04:23.4676940 +00:00;S;M
{Y;0;2026-03-23 22:04:23.4676940 +00:00;S;M
-8;50;2026-03-23 22:04:23.4676940 +00:00;S;M
BBS;68;2026-03-23 22:04:23.4676940 +00:00;S;M
MQ;100;2026-03-23 22:04:23.4676940 +00:00;S;M
ALU;33;2026-03-23 22:04:23.4676940 +00:00;S;M
DIR_AGENCE_4200;0;2026-03-23 22:04:23.4676940 +00:00;S;M
[6;11;2026-03-23 22:04:23.4676940 +00:00;S;M
]9;50;2026-03-23 22:04:23.4676940 +00:00;S;M
X};100;2026-03-23 22:04:23.4676940 +00:00;S;M
ARS;100;2026-03-23 22:04:23.4676940 +00:00;S;M
R8;0;2026-03-23 22:04:23.4676940 +00:00;S;M
WX;0;2026-03-23 22:04:23.4676940 +00:00;S;M
BVV;28;2026-03-23 22:04:23.4676940 +00:00;S;M
CIA;0;2026-03-23 22:04:23.4676940 +00:00;S;M
DF;0;2026-03-23 22:04:23.4676940 +00:00;S;M
MZ;0;2026-03-23 22:04:23.4676940 +00:00;S;M
OH;0;2026-03-23 22:04:23.4676940 +00:00;S;M
9K;50;2026-03-23 22:04:23.4676940 +00:00;S;M
GA;0;2026-03-23 22:04:23.4676940 +00:00;S;M
AW;50;2026-03-23 22:04:23.4676940 +00:00;S;M
BMJ;0;2026-03-23 22:04:23.4676940 +00:00;S;M
DMB;100;2026-03-23 22:04:23.4676940 +00:00;S;M
PD;100;2026-03-23 22:04:23.4676940 +00:00;S;M
3;0;2026-03-23 22:04:23.4676940 +00:00;S;M
0V;0;2026-03-23 22:04:23.4676940 +00:00;S;M
TD;33;2026-03-23 22:04:23.4676940 +00:00;S;M
6];100;2026-03-23 22:04:23.4676940 +00:00;S;M
AMI;66;2026-03-23 22:04:23.4676940 +00:00;S;M
KB;98;2026-03-23 22:04:23.4676940 +00:00;S;M
LB;100;2026-03-23 22:04:23.4676940 +00:00;S;M
T7;100;2026-03-23 22:04:23.4676940 +00:00;S;M
Y9;100;2026-03-23 22:04:23.4676940 +00:00;S;M
HB;0;2026-03-23 22:04:23.4676940 +00:00;S;M
ASU;0;2026-03-23 22:04:23.4676940 +00:00;S;M
BUU;1;2026-03-23 22:04:23.4676940 +00:00;S;M
G{;50;2026-03-23 22:04:23.4676940 +00:00;S;M
QW;0;2026-03-23 22:04:23.4676940 +00:00;S;M
TL;100;2026-03-23 22:04:23.4676940 +00:00;S;M
ST;100;2026-03-23 22:04:23.4676940 +00:00;S;M
[J;74;2026-03-23 22:04:23.4676940 +00:00;S;M
RG;0;2026-03-23 22:04:23.4676940 +00:00;S;M
TC;100;2026-03-23 22:04:23.4676940 +00:00;S;M
Z};1;2026-03-23 22:04:23.4676940 +00:00;S;M
WN;100;2026-03-23 22:04:23.4676940 +00:00;S;M
5];100;2026-03-23 22:04:23.4676940 +00:00;S;M
BMP;100;2026-03-23 22:04:23.4676940 +00:00;S;M
P};100;2026-03-23 22:04:23.4676940 +00:00;S;M
DLG;0;2026-03-23 22:04:23.4676940 +00:00;S;M
DKS;0;2026-03-23 22:04:23.4676940 +00:00;S;M
TP;0;2026-03-23 22:04:23.4676940 +00:00;S;M
FL;0;2026-03-23 22:04:23.4676940 +00:00;S;M
G2;100;2026-03-23 22:04:23.4676940 +00:00;S;M
AMT;100;2026-03-23 22:04:23.4676940 +00:00;S;M
BDD;0;2026-03-23 22:04:23.4676940 +00:00;S;M
BMN;0;2026-03-23 22:04:23.4676940 +00:00;S;M
J7;0;2026-03-23 22:04:23.4676940 +00:00;S;M
0M;14;2026-03-23 22:04:23.4676940 +00:00;S;M
BCX;0;2026-03-23 22:04:23.4676940 +00:00;S;M
WU;0;2026-03-23 22:04:23.4676940 +00:00;S;M
O[;0;2026-03-23 22:04:23.4676940 +00:00;S;M
[O;0;2026-03-23 22:04:23.4676940 +00:00;S;M
5K;0;2026-03-23 22:04:23.4676940 +00:00;S;M
6E;0;2026-03-23 22:04:23.4676940 +00:00;S;M
6M;0;2026-03-23 22:04:23.4676940 +00:00;S;M
6N;0;2026-03-23 22:04:23.5746230 +00:00;S;M
6Z;0;2026-03-23 22:04:23.5746230 +00:00;S;M
SD;0;2026-03-23 22:04:23.5746230 +00:00;S;M
[4;95;2026-03-24 16:50:12.6838880 +00:00;F;P
AUD;96;2026-03-24 16:50:12.6838880 +00:00;F;P
NI;72;2026-03-24 16:50:12.6838880 +00:00;F;P
0K;92;2026-03-24 16:50:12.6838880 +00:00;F;P
27;92;2026-03-24 16:50:12.6838880 +00:00;F;P
[9;79;2026-03-24 16:50:12.6838880 +00:00;F;P
57;100;2026-03-24 16:50:12.6838880 +00:00;F;P
BDB;90;2026-03-24 16:50:12.6838880 +00:00;F;P
AQ;62;2026-03-24 16:50:12.6838880 +00:00;F;P
4};0;2026-03-24 16:50:12.6838880 +00:00;F;P
}F;85;2026-03-24 16:50:12.6838880 +00:00;F;P
AUG;55;2026-03-24 16:50:12.6838880 +00:00;F;P
BBM;100;2026-03-24 16:50:12.6838880 +00:00;F;P
7W;86;2026-03-24 16:50:12.6838880 +00:00;F;P
}L;58;2026-03-24 16:50:12.6838880 +00:00;F;P
J4;88;2026-03-24 16:50:12.6838880 +00:00;F;P
82;73;2026-03-24 16:50:12.6838880 +00:00;F;P
BLQ;92;2026-03-24 16:50:12.6838880 +00:00;F;P
O};100;2026-03-24 16:50:12.6838880 +00:00;F;P
BCR;94;2026-03-24 16:50:12.6838880 +00:00;F;P
AML;66;2026-03-24 16:50:12.6838880 +00:00;F;P
BDJ;100;2026-03-24 16:50:12.6838880 +00:00;F;P
J3;92;2026-03-24 16:50:12.6838880 +00:00;F;P
V8;100;2026-03-24 16:50:12.6838880 +00:00;F;P
BSV;92;2026-03-24 16:50:12.6838880 +00:00;F;P
AMM;75;2026-03-24 16:50:12.6838880 +00:00;F;P
ASP;89;2026-03-24 16:50:12.6838880 +00:00;F;P
{T;86;2026-03-24 16:50:12.6838880 +00:00;F;P
BLS;85;2026-03-24 16:50:12.6838880 +00:00;F;P
3};85;2026-03-24 16:50:12.6838880 +00:00;F;P
AUC;85;2026-03-24 16:50:12.6838880 +00:00;F;P
36;71;2026-03-24 16:50:12.6838880 +00:00;F;P
ARW;87;2026-03-24 16:50:12.6838880 +00:00;F;P
BLL;90;2026-03-24 16:50:12.6838880 +00:00;F;P
6H;96;2026-03-24 16:50:12.6838880 +00:00;F;P
BVU;90;2026-03-24 16:50:12.6838880 +00:00;F;P
BBS;81;2026-03-24 16:50:12.6838880 +00:00;F;P
ALU;91;2026-03-24 16:50:12.6838880 +00:00;F;P
1;84;2026-03-24 16:50:12.6838880 +00:00;F;P
H7;80;2026-03-24 16:50:12.6838880 +00:00;F;P
7Z;89;2026-03-24 16:50:12.6838880 +00:00;F;P
5{;87;2026-03-24 16:50:12.6838880 +00:00;F;P
MU;75;2026-03-24 16:50:12.6838880 +00:00;F;P
ATD;90;2026-03-24 16:50:12.6838880 +00:00;F;P
-3;85;2026-03-24 16:50:12.6838880 +00:00;F;P
BVV;100;2026-03-24 16:50:12.6838880 +00:00;F;P
Y3;93;2026-03-24 16:50:12.6838880 +00:00;F;P
H5;81;2026-03-24 16:50:12.6838880 +00:00;F;P
}Z;84;2026-03-24 16:50:12.6838880 +00:00;F;P
OI;63;2026-03-24 16:50:12.6838880 +00:00;F;P
9[;82;2026-03-24 16:50:12.6838880 +00:00;F;P
-5;100;2026-03-24 16:50:12.6838880 +00:00;F;P
0X;92;2026-03-24 16:50:12.6838880 +00:00;F;P
AOA;92;2026-03-24 16:50:12.6838880 +00:00;F;P
17;92;2026-03-24 16:50:12.6838880 +00:00;F;P
BJJ;100;2026-03-24 16:50:12.6838880 +00:00;F;P
{Q;90;2026-03-24 16:50:12.6838880 +00:00;F;P
W8;94;2026-03-24 16:50:12.6838880 +00:00;F;P
JH;100;2026-03-24 16:50:12.6838880 +00:00;F;P
H3;98;2026-03-24 16:50:12.6838880 +00:00;F;P
8];100;2026-03-24 16:50:12.6838880 +00:00;F;P
8};93;2026-03-24 16:50:12.6838880 +00:00;F;P
-9;93;2026-03-24 16:50:12.6838880 +00:00;F;P
CVI;81;2026-03-24 16:50:12.6838880 +00:00;F;P
}Y;92;2026-03-24 16:50:12.6838880 +00:00;F;P
ANZ;96;2026-03-24 16:50:12.6838880 +00:00;F;P
COD;100;2026-03-24 16:50:12.6838880 +00:00;F;P
I4;100;2026-03-24 16:50:12.6838880 +00:00;F;P
I{;97;2026-03-24 16:50:12.6838880 +00:00;F;P
#NOM?;94;2026-03-24 16:50:12.6838880 +00:00;F;P
S-;100;2026-03-24 16:50:12.6838880 +00:00;F;P
}U;94;2026-03-24 16:50:12.6838880 +00:00;F;P
{N;95;2026-03-24 16:50:12.6838880 +00:00;F;P
-C;100;2026-03-24 16:50:12.6838880 +00:00;F;P
[J;100;2026-03-24 16:50:12.6838880 +00:00;F;P
AMN;90;2026-03-24 16:50:12.6838880 +00:00;F;P
8{;53;2026-03-24 16:50:12.6838880 +00:00;F;P
KY;80;2026-03-24 16:50:12.6838880 +00:00;F;P
AY;75;2026-03-24 16:50:12.6838880 +00:00;F;P
79;94;2026-03-24 16:50:12.6838880 +00:00;F;P
Z};83;2026-03-24 16:50:12.6838880 +00:00;F;P
O8;95;2026-03-24 16:50:12.6838880 +00:00;F;P
AMR;81;2026-03-24 16:50:12.6838880 +00:00;F;P
M[;93;2026-03-24 16:50:12.6838880 +00:00;F;P
I[;82;2026-03-24 16:50:12.6838880 +00:00;F;P
[0;96;2026-03-24 16:50:12.6838880 +00:00;F;P
5};96;2026-03-24 16:50:12.6838880 +00:00;F;P
]4;92;2026-03-24 16:50:12.6838880 +00:00;F;P
A1;96;2026-03-24 16:50:12.6838880 +00:00;F;P
{5;100;2026-03-24 16:50:12.6838880 +00:00;F;P
87;81;2026-03-24 16:50:12.6838880 +00:00;F;P
H9;61;2026-03-24 16:50:12.6838880 +00:00;F;P
AMJ;100;2026-03-24 16:50:12.6838880 +00:00;F;P
BCS;93;2026-03-24 16:50:12.6838880 +00:00;F;P
K2;100;2026-03-24 16:50:12.6838880 +00:00;F;P
}V;25;2026-03-24 16:50:12.6838880 +00:00;F;P
]T;89;2026-03-24 16:50:12.6838880 +00:00;F;P
-7;57;2026-03-24 16:50:12.6838880 +00:00;F;P
]B;50;2026-03-24 16:50:12.6838880 +00:00;F;P
V];80;2026-03-24 16:50:12.6838880 +00:00;F;P
B-;91;2026-03-24 16:50:12.6838880 +00:00;F;P
IX;0;2026-03-24 16:50:12.6838880 +00:00;F;M
ASU;0;2026-03-24 16:50:12.6838880 +00:00;F;M
CIP;0;2026-03-24 16:50:12.6838880 +00:00;F;M
BWQ;0;2026-03-24 16:50:12.6838880 +00:00;F;M
0E;0;2026-03-24 16:50:12.6838880 +00:00;F;M
0[;0;2026-03-24 16:50:12.6838880 +00:00;F;M
0H;77;2026-03-24 16:50:12.6838880 +00:00;S;P
8I;50;2026-03-24 16:50:12.6838880 +00:00;S;P
MG;40;2026-03-24 16:50:12.6838880 +00:00;S;P
QK;75;2026-03-24 16:50:12.6838880 +00:00;S;P
SC;71;2026-03-24 16:50:12.6838880 +00:00;S;P
54;100;2026-03-24 16:50:12.6838880 +00:00;S;P
AMQ;77;2026-03-24 16:50:12.6838880 +00:00;S;P
AO;93;2026-03-24 16:50:12.6838880 +00:00;S;P
BU;73;2026-03-24 16:50:12.6838880 +00:00;S;P
JK;70;2026-03-24 16:50:12.6838880 +00:00;S;P
P[;59;2026-03-24 16:50:12.6838880 +00:00;S;P
QT;78;2026-03-24 16:50:12.6838880 +00:00;S;P
U5;100;2026-03-24 16:50:12.6838880 +00:00;S;P
1P;84;2026-03-24 16:50:12.6838880 +00:00;S;P
2G;61;2026-03-24 16:50:12.6838880 +00:00;S;P
6C;76;2026-03-24 16:50:12.6838880 +00:00;S;P
AMK;62;2026-03-24 16:50:12.6838880 +00:00;S;P
BK;57;2026-03-24 16:50:12.6838880 +00:00;S;P
BKC;100;2026-03-24 16:50:12.6838880 +00:00;S;P
CF;83;2026-03-24 16:50:12.6838880 +00:00;S;P
CGM;100;2026-03-24 16:50:12.6838880 +00:00;S;P
CK;76;2026-03-24 16:50:12.7790540 +00:00;S;P
CNQ;100;2026-03-24 16:50:12.7790540 +00:00;S;P
D6;80;2026-03-24 16:50:12.7790540 +00:00;S;P
ED;65;2026-03-24 16:50:12.7790540 +00:00;S;P
HY;88;2026-03-24 16:50:12.7790540 +00:00;S;P
IG;65;2026-03-24 16:50:12.7790540 +00:00;S;P
KW;100;2026-03-24 16:50:12.7790540 +00:00;S;P
PE;88;2026-03-24 16:50:12.7790540 +00:00;S;P
P];66;2026-03-24 16:50:12.7790540 +00:00;S;P
QJ;73;2026-03-24 16:50:12.7790540 +00:00;S;P
SS;76;2026-03-24 16:50:12.7790540 +00:00;S;P
UF;61;2026-03-24 16:50:12.7790540 +00:00;S;P
W3;100;2026-03-24 16:50:12.7790540 +00:00;S;P
XX;50;2026-03-24 16:50:12.7790540 +00:00;S;P
YM;68;2026-03-24 16:50:12.7790540 +00:00;S;P
ZK;65;2026-03-24 16:50:12.7790540 +00:00;S;P
[2;65;2026-03-24 16:50:12.7790540 +00:00;S;P
}R;83;2026-03-24 16:50:12.7790540 +00:00;S;P
0};100;2026-03-24 16:50:12.7790540 +00:00;S;P
BO;0;2026-03-24 16:50:12.7790540 +00:00;S;P
BP;50;2026-03-24 16:50:12.7790540 +00:00;S;P
OK;75;2026-03-24 16:50:12.7790540 +00:00;S;P
24;100;2026-03-24 16:50:12.7790540 +00:00;S;P
DA;83;2026-03-24 16:50:12.7790540 +00:00;S;P
UE;71;2026-03-24 16:50:12.7790540 +00:00;S;P
59;50;2026-03-24 16:50:12.7790540 +00:00;S;P
AK;50;2026-03-24 16:50:12.7790540 +00:00;S;P
AVA;0;2026-03-24 16:50:12.7790540 +00:00;S;P
CZF;0;2026-03-24 16:50:12.7790540 +00:00;S;P
